level,group,metric,n,scot,mgcot,delta,ci_low,ci_high,rel_change_pct,p,effect_rb,discordant_scot_only,discordant_mgcot_only,favours,p_fdr,significant,ill_posed_dataset
model x dataset,mistral_7b / date,target_error,50,0.45371632466167,0.49690834799848604,0.04319202333681603,-5.060415320824167e-06,0.07703377453384724,9.51960971847855,9.979758868183808e-07,0.7427450980392157,,,SCoT,2.9555439725005894e-06,True,False
model x dataset,mistral_7b / gsm8k,target_error,50,0.28059103429434246,0.3018477318625728,0.021256697568230343,0.009611006820772448,0.0332913786781347,7.575686665002945,0.0027053239960554976,0.4792156862745098,,,SCoT,0.0049479797552558985,True,False
model x dataset,mistral_7b / saycan,target_error,50,0.3565596884722797,0.4169812178670507,0.060421529394770995,0.04819471471147476,0.07400048897471632,16.945698391664482,1.6058265828178264e-12,0.9607843137254902,,,SCoT,1.1240786079724785e-11,True,True
model x dataset,openchat_7b / MultiArith,target_error,50,0.45252470159609587,0.45012915646198565,-0.002395545134110242,-0.011883155621334907,0.007200574423033574,-0.5293733415349341,0.46647302992520423,-0.12,,,MGCoT,0.5560127446476892,False,False
model x dataset,openchat_7b / QASports,target_error,50,0.5292798580086419,0.5435956364869734,0.014315778478331612,0.0015482005654270342,0.027225305515542007,2.704765401841131,0.08401577354329604,0.2815686274509804,,,SCoT,0.1225230030839734,False,True
model x dataset,openchat_7b / SVAMP,target_error,50,0.41973279072032554,0.4108728773373298,-0.008859913382995762,-0.019205928152651763,0.0017406165240455478,-2.1108461332722657,0.09130577606126522,-0.2752941176470588,,,MGCoT,0.1324019728195371,False,False
model x dataset,openchat_7b / StrategyQA,target_error,50,0.5596849113610127,0.5277582187239009,-0.03192669263711166,-0.04751389111426174,-0.017349604589306032,-5.704404744354102,0.0002409992117797799,-0.5780392156862745,,,MGCoT,0.000521262340085479,True,False
model x dataset,openchat_7b / aqua,target_error,50,0.44394546684228536,0.4548161498221058,0.010870682979820466,0.0020534655075760016,0.01997498204331938,2.4486527719591176,0.016185270214664982,0.38823529411764707,,,SCoT,0.026743901427665313,True,False
model x dataset,openchat_7b / asdiv,target_error,50,0.44149569099809016,0.42668314427037324,-0.014812546727716851,-0.024721109879025725,-0.004167475332888629,-3.3550829667737183,0.004606102327862516,-0.4541176470588235,,,MGCoT,0.008153330557365833,True,False
model x dataset,openchat_7b / clutrr,target_error,50,0.4145240718851197,0.23568269271404227,-0.1788413791710775,-0.20437715592158384,-0.15350091343212366,-43.14378616367573,9.066026281609868e-10,-0.9952941176470588,,,MGCoT,4.155262045737856e-09,True,False
model x dataset,openchat_7b / date,target_error,50,0.44758314042760744,0.44474056083682684,-0.002842579590780604,-0.015516482368946366,0.011493164921098043,-0.6350953228633431,0.19427670053532076,-0.21254901960784314,,,MGCoT,0.2601618424559948,False,False
model x dataset,openchat_7b / gsm8k,target_error,50,0.2671677848024833,0.2739207975293762,0.006753012726892902,-0.004002297954385444,0.017335183339944233,2.5276298682063754,0.1781010477908609,0.2203921568627451,,,SCoT,0.24229294487449274,False,False
model x dataset,openchat_7b / saycan,target_error,50,0.3458920819793495,0.40607101537117934,0.06017893339182983,0.039342559700839316,0.08016038333584513,17.39818183968219,3.486415511844143e-07,0.7678431372549019,,,SCoT,1.1185583100499958e-06,True,True
model x dataset,phi3_mini / MultiArith,target_error,50,0.43830304717881957,0.489100893285779,0.05079784610695941,0.03205777771034196,0.0700991799463944,11.589663004609417,4.347570224954028e-05,0.6643137254901961,,,SCoT,0.00010396363581411806,True,False
model x dataset,phi3_mini / QASports,target_error,50,0.5528709148079772,0.5844385420838152,0.031567627275838,0.019894208639065616,0.043452508815462025,5.709764509280082,8.87296791773906e-06,0.6847058823529412,,,SCoT,2.292679629751368e-05,True,True
model x dataset,phi3_mini / SVAMP,target_error,50,0.4113927493524587,0.4562852358330447,0.04489248648058611,0.030584781930970195,0.05943875204988632,10.912318350590253,1.8673260271384606e-07,0.7819607843137255,,,SCoT,6.334101501747202e-07,True,False
model x dataset,phi3_mini / StrategyQA,target_error,50,0.5748219576224635,0.5390287037626874,-0.035793253859775984,-0.048335835425682615,-0.023360925906849878,-6.2268417872938295,5.951474850718341e-07,-0.7552941176470588,,,MGCoT,1.8185062043861599e-06,True,False
model x dataset,phi3_mini / aqua,target_error,49,0.46927938241429407,0.45324814811609215,-0.01603123429820193,-0.04146090453909257,0.007228415504881903,-3.4161386370153957,0.6079896611658668,-0.08571428571428572,,,MGCoT,0.6894728116313954,False,False
model x dataset,phi3_mini / asdiv,target_error,50,0.41682608507688884,0.49305860240677474,0.07623251732988581,0.05715539219831518,0.09495089350789349,18.28880678516647,4.3148595807451784e-10,0.8933333333333333,,,SCoT,2.2298267632038843e-09,True,False
model x dataset,phi3_mini / clutrr,target_error,50,0.42780705843626454,0.45770620594321904,0.029899147506954417,0.015007789626377948,0.043580201394291945,6.9889327250099225,6.825250486741652e-05,0.6219607843137255,,,SCoT,0.00016022691691436195,True,False
model x dataset,phi3_mini / date,target_error,50,0.4575423151043483,0.27573023247596384,-0.1818120826283845,-0.24260521274420987,-0.12435520620442635,-39.73667060431776,2.670359481982132e-06,-0.7176470588235294,,,MGCoT,7.39631942851166e-06,True,False
model x dataset,phi3_mini / gsm8k,target_error,50,0.2712868998162621,0.28483522939019007,0.01354832957392802,-0.002959878300085353,0.02960739460984634,4.994096501933587,0.040940454006349825,0.33176470588235296,,,SCoT,0.06368515067654418,False,False
model x dataset,phi3_mini / saycan,target_error,50,0.39202164713400045,0.39814917831897156,0.006127531184971186,-0.010847208109153194,0.023905362120375397,1.5630593947473213,0.652772195247282,0.07450980392156863,,,SCoT,0.7327034844612349,False,True
model x dataset,qwen2_1.5b / MultiArith,target_error,50,0.4432221945908161,0.4458569168494991,0.0026347222586829864,-0.005158562705189992,0.010561187332234066,0.5944472751675645,0.5933963803088957,0.09013605442176871,,,SCoT,0.6753657221155502,False,False
model x dataset,qwen2_1.5b / QASports,target_error,50,0.6000144496741742,0.5962900277649011,-0.003724421909272966,-0.03664526575792469,0.02803874336169296,-0.6207220361602023,0.9371492513747022,0.013877551020408163,,,MGCoT,1.0,False,True
model x dataset,qwen2_1.5b / SVAMP,target_error,50,0.4151181799718911,0.4082513734703453,-0.006866806501545884,-0.020619011488536277,0.006897690618650015,-1.6541811062119363,0.2765444139297699,-0.18040816326530612,,,MGCoT,0.3572805347750383,False,False
model x dataset,qwen2_1.5b / StrategyQA,target_error,50,0.5450862608698162,0.5078189086551356,-0.03726735221468056,-0.06122168154827554,-0.013050745701939075,-6.83696414494314,0.006312076966963787,-0.44727891156462585,,,MGCoT,0.01089753198332313,True,False
model x dataset,qwen2_1.5b / aqua,target_error,50,0.4527648093328807,0.4384565313340387,-0.014308277998842019,-0.03257866599512487,0.0014885539314848928,-3.1602009926355206,0.4490067617286915,-0.12470588235294118,,,MGCoT,0.5385283590826985,False,False
model x dataset,qwen2_1.5b / asdiv,target_error,50,0.4227430920215622,0.4137054882323289,-0.009037603789233234,-0.02227854574947653,0.0037868205048694537,-2.137847775587606,0.20712819215054878,-0.21554116558741906,,,MGCoT,0.2759320206849871,False,False
model x dataset,qwen2_1.5b / clutrr,target_error,50,0.29334530949893717,0.2598503760029162,-0.03349493349602101,-0.061720230916484674,-0.006027579931328626,-11.418261145280853,0.026243623203486922,-0.4369747899159664,,,MGCoT,0.04227529260812747,True,False
model x dataset,qwen2_1.5b / date,target_error,50,0.4172670706056166,0.4168052219761381,-0.0004618486294786317,-0.012750673258651975,0.011853017971441648,-0.11068417855459094,0.834972962265077,0.03571428571428571,,,MGCoT,0.9080920634803803,False,False
model x dataset,qwen2_1.5b / gsm8k,target_error,50,0.27562429045411974,0.281943772973345,0.006319482519225266,-0.005822082402141221,0.018416569339653285,2.2927886757779077,0.08054833435456032,0.2847058823529412,,,SCoT,0.11813755705335514,False,False
model x dataset,qwen2_1.5b / saycan,target_error,50,0.34328924349625334,0.35959067545337203,0.016301431957118875,-0.007632476524803929,0.04334571666893356,4.748599691355254,0.26481863399385475,0.21621621621621623,,,SCoT,0.3435726670500804,False,True
